slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
month_cp,2025-07|20:00,31,0.6369810255016561,0.7414767025089604,0.10449567700730442,51.61290322580645,32.25806451612903,-19.35483870967742,41.935483870967744,58.064516129032256,25.806451612903224,6.451612903225806,0.01904176359733365,-0.223283154121864,EXPERIMENT_ONLY
month_cp,2025-07|21:00,31,0.6291268301848826,0.7414767025089604,0.112349872324078,54.83870967741935,32.25806451612903,-22.580645161290324,38.70967741935484,61.29032258064516,29.032258064516128,6.451612903225806,0.03117920099190993,-0.223283154121864,EXPERIMENT_ONLY
month_cp,2025-07|22:00,31,0.6287986491011075,0.7414767025089604,0.11267805340785308,51.61290322580645,32.25806451612903,-19.35483870967742,32.25806451612903,67.74193548387096,25.806451612903224,6.451612903225806,-0.012866439581835844,-0.223283154121864,EXPERIMENT_ONLY
month_cp,2025-07|23:00,31,0.6275233118082977,0.7414767025089604,0.11395339070066272,54.83870967741935,32.25806451612903,-22.580645161290324,32.25806451612903,67.74193548387096,29.032258064516128,6.451612903225806,-0.005220150777649823,-0.223283154121864,EXPERIMENT_ONLY
month_cp,2025-08|20:00,31,0.6956560474337374,0.702437275985663,0.006781228551925577,51.61290322580645,45.16129032258065,-6.451612903225806,51.61290322580645,48.38709677419355,25.806451612903224,19.35483870967742,-0.3028096001386535,-0.21260215053763437,EXPERIMENT_ONLY
month_cp,2025-08|21:00,31,0.6832367941081835,0.702437275985663,0.01920048187747946,48.38709677419355,45.16129032258065,-3.225806451612903,51.61290322580645,48.38709677419355,25.806451612903224,22.580645161290324,-0.2728546365266568,-0.21260215053763437,EXPERIMENT_ONLY
month_cp,2025-08|22:00,31,0.7750907708191505,0.702437275985663,-0.07265349483348753,35.483870967741936,45.16129032258065,9.67741935483871,58.064516129032256,41.935483870967744,19.35483870967742,29.032258064516128,-0.3105459154601253,-0.21260215053763437,EXPERIMENT_ONLY
month_cp,2025-08|23:00,31,0.7848345128580433,0.702437275985663,-0.0823972368723802,35.483870967741936,45.16129032258065,9.67741935483871,54.83870967741935,45.16129032258065,22.580645161290324,32.25806451612903,-0.3096127633730982,-0.21260215053763437,EXPERIMENT_ONLY
month_cp,2025-09|20:00,30,0.6048487226727363,0.7087333333333332,0.1038846106605968,46.666666666666664,40.0,-6.666666666666667,43.333333333333336,56.666666666666664,26.666666666666668,20.0,-0.027908552720162363,-0.5240518518518515,EXPERIMENT_ONLY
month_cp,2025-09|21:00,30,0.5971413492100548,0.7087333333333332,0.11159198412327835,46.666666666666664,40.0,-6.666666666666667,40.0,60.0,30.0,23.333333333333332,-0.0006625945672951161,-0.5240518518518515,EXPERIMENT_ONLY
month_cp,2025-09|22:00,30,0.4999053286942727,0.7087333333333332,0.20882800463906043,56.666666666666664,40.0,-16.666666666666668,36.666666666666664,63.333333333333336,40.0,23.333333333333332,0.039405069132065644,-0.5240518518518515,EXPERIMENT_ONLY
month_cp,2025-09|23:00,30,0.513845730613726,0.7087333333333332,0.19488760271960714,53.333333333333336,40.0,-13.333333333333334,36.666666666666664,63.333333333333336,36.666666666666664,23.333333333333332,0.028206975741624635,-0.5240518518518515,EXPERIMENT_ONLY
